chrom,start,end,label
chr2,26466501,26467117,NO
chr2,163142871,163143487,NO
chr2,5710434,5711052,NO
chr2,84677181,84677800,NO
chr2,164649260,164649880,NO
chr2,60249124,60249745,NO
chr2,29100520,29101142,NO
chr2,131870155,131870777,NO
chr2,146047241,146047863,NO
chr2,156969778,156970400,NO
chr2,102535448,102536071,NO
chr2,5405093,5405717,NO
chr2,150491220,150491844,NO
chr2,45080902,45081527,NO
chr2,34086882,34087509,NO
chr2,89695667,89696295,NO
chr2,49226962,49227591,NO
chr2,68873371,68874000,NO
chr2,127540373,127541002,NO
chr2,158303302,158303931,NO
chr2,34425735,34426365,NO
chr2,38780488,38781118,NO
chr2,113885673,113886303,NO
chr2,69374004,69374635,NO
chr2,146663189,146663820,NO
chr2,165804706,165805337,NO
chr2,174082837,174083468,NO
chr2,18570966,18571598,NO
chr2,116798070,116798703,NO
chr2,126823728,126824361,NO
chr2,180688321,180688955,NO
chr2,157674444,157675079,NO
chr2,30592981,30593617,NO
chr2,155333342,155333978,NO
chr2,29407386,29408023,NO
chr2,166243714,166244351,NO
chr2,163890381,163891019,NO
chr2,17904267,17904906,NO
chr2,65679605,65680244,NO
chr2,139566449,139567088,NO
chr2,68082543,68083183,NO
chr2,75544463,75545103,NO
chr2,158838326,158838966,NO
chr2,78149416,78150057,NO
chr2,125530520,125531161,NO
chr2,115806827,115807469,NO
chr2,121628647,121629289,NO
chr2,168994601,168995243,NO
chr2,65686659,65687302,NO
chr2,44196514,44197158,NO
chr2,104666149,104666793,NO
chr2,68885864,68886510,NO
chr2,170663516,170664162,NO
chr2,29310851,29311498,NO
chr2,170018779,170019426,NO
chr2,30634542,30635190,NO
chr2,103188076,103188724,NO
chr2,106305738,106306386,NO
chr2,115698493,115699142,NO
chr2,180502309,180502958,NO
chr2,61014721,61015373,NO
chr2,122177590,122178242,NO
chr2,161022314,161022966,NO
chr2,71026752,71027406,NO
chr2,174490663,174491317,NO
chr2,3586750,3587405,NO
chr2,142950452,142951107,NO
chr2,116225681,116226337,NO
chr2,43221163,43221820,NO
chr2,64875447,64876104,NO
chr2,105237758,105238415,NO
chr2,165826156,165826814,NO
chr2,10184148,10184807,NO
chr2,17864618,17865277,NO
chr2,49219754,49220413,NO
chr2,68204060,68204719,NO
chr2,169744517,169745176,NO
chr2,4333636,4334296,NO
chr2,178855826,178856487,NO
chr2,33437319,33437981,NO
chr2,52774333,52774995,NO
chr2,31020726,31021389,NO
chr2,10312311,10312976,NO
chr2,44959885,44960550,NO
chr2,135482132,135482797,NO
chr2,59618098,59618764,NO
chr2,59922809,59923475,NO
chr2,59980883,59981549,NO
chr2,132474827,132475493,NO
chr2,59069407,59070074,NO
chr2,5293767,5294435,NO
chr2,91772530,91773198,NO
chr2,150781760,150782428,NO
chr2,27500118,27500788,NO
chr2,178583059,178583729,NO
chr2,11061103,11061774,NO
chr2,135385709,135386380,NO
chr2,148700392,148701063,NO
chr2,158416883,158417554,NO
chr2,160222947,160223618,NO
chr2,166970121,166970792,NO
chr2,128992525,128993197,NO
chr2,144243716,144244388,NO
chr2,157783376,157784048,NO
chr2,169553911,169554583,NO
chr2,68223986,68224659,NO
chr2,153322724,153323397,NO
chr2,68656876,68657550,NO
chr2,31447194,31447870,NO
chr2,69590491,69591167,NO
chr2,164987554,164988230,NO
chr2,165703628,165704304,NO
chr2,153395181,153395858,NO
chr2,146858679,146859357,NO
chr2,76897499,76898178,NO
chr2,158912386,158913065,NO
chr2,28364519,28365199,NO
chr2,130705477,130706157,NO
chr2,119065937,119066618,NO
chr2,147118368,147119049,NO
chr2,150863293,150863974,NO
chr2,174739219,174739900,NO
chr2,137620511,137621193,NO
chr2,167979755,167980437,NO
chr2,105451110,105451793,NO
chr2,152932871,152933554,NO
chr2,170236983,170237666,NO
chr2,171086495,171087179,NO
chr2,24767571,24768256,NO
chr2,29584883,29585568,NO
chr2,136923940,136924626,NO
chr2,26682984,26683672,NO
chr2,29251588,29252276,NO
chr2,30898133,30898823,NO
chr2,159884719,159885409,NO
chr2,171111147,171111837,NO
chr2,83558477,83559168,NO
chr2,70457097,70457789,NO
chr2,77344459,77345152,NO
chr2,90663031,90663725,NO
chr2,162138184,162138878,NO
chr2,19302418,19303115,NO
chr2,99398215,99398912,NO
chr2,22215940,22216638,NO
chr2,173063935,173064633,NO
chr2,5505532,5506231,NO
chr2,63765635,63766334,NO
chr2,79269600,79270299,NO
chr2,35696328,35697028,NO
chr2,29547024,29547725,NO
chr2,45013762,45014463,NO
chr2,76643116,76643817,NO
chr2,35932571,35933273,NO
chr2,69965490,69966192,NO
chr2,156170646,156171348,NO
chr2,174058790,174059492,NO
chr2,55062271,55062974,NO
chr2,148524115,148524818,NO
chr2,93625323,93626027,NO
chr2,168666887,168667592,NO
chr2,36077569,36078275,NO
chr2,91544344,91545050,NO
chr2,75798245,75798952,NO
chr2,22747132,22747840,NO
chr2,167073204,167073913,NO
chr2,29486862,29487572,NO
chr2,32930305,32931016,NO
chr2,13877909,13878621,NO
chr2,73114063,73114775,NO
chr2,167365463,167366175,NO
chr2,9367255,9367969,NO
chr2,71542328,71543042,NO
chr2,147015071,147015785,NO
chr2,171666169,171666883,NO
chr2,127963298,127964013,NO
chr2,150482907,150483622,NO
chr2,11492366,11493083,NO
chr2,33435923,33436642,NO
chr2,76984758,76985477,NO
chr2,28931077,28931797,NO
chr2,77175826,77176546,NO
chr2,104428555,104429275,NO
chr2,26356857,26357578,NO
chr2,71856757,71857478,NO
chr2,91546534,91547255,NO
chr2,180640077,180640798,NO
chr2,102655523,102656245,NO
chr2,153467302,153468024,NO
chr2,174742613,174743335,NO
chr2,115345923,115346646,NO
chr2,103130873,103131598,NO
chr2,163288869,163289594,NO
chr2,180179982,180180707,NO
chr2,18939514,18940240,NO
chr2,151854991,151855717,NO
chr2,13292082,13292814,NO
chr2,153409984,153410716,NO
chr2,24297177,24297910,NO
chr2,106590877,106591610,NO
chr2,19222821,19223555,NO
chr2,69069138,69069872,NO
chr2,29484671,29485406,NO
chr2,134786004,134786739,NO
chr2,169118641,169119377,NO
chr2,75711797,75712535,NO
chr2,29990414,29991153,NO
chr2,131591149,131591888,NO
chr2,4517788,4518529,NO
chr2,71556963,71557704,NO
chr2,118413162,118413903,NO
chr2,160297105,160297846,NO
chr2,156667667,156668409,NO
chr2,20610909,20611652,NO
chr2,101961558,101962301,NO
chr2,134281785,134282529,NO
chr2,20512026,20512771,NO
chr2,28861843,28862589,NO
chr2,174083616,174084362,NO
chr2,4496004,4496751,NO
chr2,33492632,33493379,NO
chr2,147731101,147731848,NO
chr2,146837021,146837769,NO
chr2,181653146,181653894,NO
chr2,40766249,40766998,NO
chr2,49329085,49329834,NO
chr2,75520743,75521492,NO
chr2,94330018,94330767,NO
chr2,126377908,126378657,NO
chr2,129625431,129626180,NO
chr2,52782461,52783211,NO
chr2,22475283,22476034,NO
chr2,73911312,73912063,NO
chr2,106662613,106663364,NO
chr2,146486865,146487616,NO
chr2,131023776,131024528,NO
chr2,138163504,138164256,NO
chr2,146498348,146499100,NO
chr2,28361728,28362481,NO
chr2,84602213,84602966,NO
chr2,116775647,116776400,NO
chr2,114003762,114004516,NO
chr2,71080904,71081659,NO
chr2,76953790,76954546,NO
chr2,5140926,5141683,NO
chr2,83550377,83551134,NO
chr2,146450649,146451407,NO
chr2,171704464,171705222,NO
chr2,38524214,38524974,NO
chr2,73961349,73962110,NO
chr2,146292226,146292987,NO
chr2,9568375,9569137,NO
chr2,164782911,164783673,NO
chr2,168021084,168021847,NO
chr2,177858221,177858984,NO
chr2,143429560,143430324,NO
chr2,109753059,109753825,NO
chr2,127432941,127433707,NO
chr2,167024229,167024995,NO
chr2,156620899,156621666,NO
chr2,165625656,165626425,NO
chr2,180474958,180475727,NO
chr2,22755629,22756399,NO
chr2,74869898,74870668,NO
chr2,155047882,155048652,NO
chr2,30190709,30191481,NO
chr2,139903233,139904005,NO
chr2,179723682,179724454,NO
chr2,72823322,72824095,NO
chr2,105456300,105457075,NO
chr2,112771766,112772541,NO
chr2,57680534,57681312,NO
chr2,104211783,104212562,NO
chr2,17774191,17774971,NO
chr2,146125597,146126377,NO
chr2,181507962,181508744,NO
chr2,151838320,151839104,NO
chr2,76238133,76238918,NO
chr2,129707233,129708019,NO
chr2,20366745,20367532,NO
chr2,120069560,120070347,NO
chr2,167204603,167205390,NO
chr2,20644129,20644917,NO
chr2,36053905,36054694,NO
chr2,60034713,60035503,NO
chr2,168993658,168994448,NO
chr2,168664093,168664886,NO
chr2,31427293,31428087,NO
chr2,26198387,26199182,NO
chr2,31930522,31931318,NO
chr2,58480301,58481097,NO
chr2,68749688,68750484,NO
chr2,20516445,20517242,NO
chr2,103632070,103632867,NO
chr2,154163548,154164345,NO
chr2,22857960,22858758,NO
chr2,131958909,131959707,NO
chr2,180862336,180863134,NO
chr2,158614658,158615457,NO
chr2,106338353,106339154,NO
chr2,159244016,159244817,NO
chr2,29356155,29356959,NO
chr2,146664178,146664982,NO
chr2,152996162,152996966,NO
chr2,166981293,166982097,NO
chr2,173583171,173583975,NO
chr2,103938892,103939697,NO
chr2,157793483,157794288,NO
chr2,14025339,14026145,NO
chr2,121720729,121721538,NO
chr2,132472743,132473552,NO
chr2,142943010,142943821,NO
chr2,165633485,165634297,NO
chr2,38672804,38673617,NO
chr2,156251118,156251931,NO
chr2,158944848,158945661,NO
chr2,174113130,174113943,NO
chr2,61240887,61241702,NO
chr2,116774091,116774906,NO
chr2,136941798,136942613,NO
chr2,166481585,166482400,NO
chr2,10443135,10443951,NO
chr2,9364516,9365334,NO
chr2,129004097,129004915,NO
chr2,157011971,157012790,NO
chr2,129623870,129624690,NO
chr2,121651773,121652594,NO
chr2,58481297,58482119,NO
chr2,74731038,74731860,NO
chr2,146127824,146128646,NO
chr2,81909115,81909939,NO
chr2,153468501,153469325,NO
chr2,106401409,106402234,NO
chr2,156516280,156517105,NO
chr2,157666208,157667033,NO
chr2,128037250,128038076,NO
chr2,128090872,128091700,NO
chr2,149808717,149809545,NO
chr2,106517447,106518276,NO
chr2,119688191,119689020,NO
chr2,166348456,166349285,NO
chr2,44879883,44880713,NO
chr2,155394729,155395559,NO
chr2,129521285,129522117,NO
chr2,149624160,149624992,NO
chr2,28462545,28463378,NO
chr2,28763120,28763955,NO
chr2,72858704,72859539,NO
chr2,128887217,128888053,NO
chr2,136566988,136567824,NO
chr2,17895135,17895973,NO
chr2,119682978,119683816,NO
chr2,141092248,141093086,NO
chr2,170070937,170071775,NO
chr2,44393511,44394350,NO
chr2,165682802,165683641,NO
chr2,146648904,146649744,NO
chr2,33333723,33334564,NO
chr2,60273769,60274611,NO
chr2,162484328,162485171,NO
chr2,162753625,162754468,NO
chr2,128199106,128199950,NO
chr2,29007265,29008110,NO
chr2,149807837,149808683,NO
chr2,57108597,57109445,NO
chr2,135384774,135385625,NO
chr2,76849894,76850746,NO
chr2,179501902,179502754,NO
chr2,62246033,62246887,NO
chr2,104657804,104658661,NO
chr2,20470451,20471310,NO
chr2,150561221,150562082,NO
chr2,59982674,59983537,NO
chr2,109776238,109777102,NO
chr2,120339704,120340568,NO
chr2,20407546,20408414,NO
chr2,50120552,50121420,NO
chr2,181066976,181067845,NO
chr2,28953031,28953903,NO
chr2,71018479,71019351,NO
chr2,29690717,29691590,NO
chr2,159938985,159939858,NO
chr2,180979223,180980098,NO
chr2,119681114,119681992,NO
chr2,26154086,26154967,NO
chr2,124230127,124231008,NO
chr2,168039253,168040134,NO
chr2,144540656,144541538,NO
chr2,170597473,170598359,NO
chr2,84358804,84359693,NO
chr2,172369684,172370574,NO
chr2,131672977,131673868,NO
chr2,76279681,76280579,NO
chr2,30615391,30616290,NO
chr2,109782054,109782953,NO
chr2,5277852,5278753,NO
chr2,4998790,4999692,NO
chr2,119311995,119312900,NO
chr2,164525811,164526716,NO
chr2,26298047,26298954,NO
chr2,65404814,65405723,NO
chr2,72879422,72880331,NO
chr2,180462024,180462933,NO
chr2,32716023,32716936,NO
chr2,121468490,121469403,NO
chr2,45591566,45592481,NO
chr2,152993680,152994598,NO
chr2,167248382,167249300,NO
chr2,165891686,165892605,NO
chr2,146659785,146660706,NO
chr2,172444188,172445111,NO
chr2,174086644,174087567,NO
chr2,172341827,172342751,NO
chr2,4996660,4997585,NO
chr2,31357942,31358868,NO
chr2,10255657,10256584,NO
chr2,25910604,25911531,NO
chr2,153172351,153173278,NO
chr2,31400520,31401448,NO
chr2,127430596,127431524,NO
chr2,115885482,115886413,NO
chr2,84678100,84679035,NO
chr2,30946411,30947350,NO
chr2,34792611,34793550,NO
chr2,160481681,160482620,NO
chr2,109418879,109419819,NO
chr2,91983872,91984813,NO
chr2,119533083,119534025,NO
chr2,127664828,127665772,NO
chr2,49304139,49305084,NO
chr2,145887968,145888918,NO
chr2,136200792,136201745,NO
chr2,153447899,153448852,NO
chr2,70397074,70398029,NO
chr2,135440274,135441230,NO
chr2,20417704,20418661,NO
chr2,154905247,154906205,NO
chr2,163719788,163720747,NO
chr2,116945256,116946216,NO
chr2,51608570,51609531,NO
chr2,109151290,109152252,NO
chr2,17910453,17911418,NO
chr2,119615493,119616460,NO
chr2,152048814,152049781,NO
chr2,66277954,66278924,NO
chr2,165635150,165636120,NO
chr2,72345830,72346801,NO
chr2,90548352,90549328,NO
chr2,27539414,27540392,NO
chr2,59471663,59472643,NO
chr2,157153889,157154878,NO
chr2,59888360,59889350,NO
chr2,33738008,33739000,NO
chr2,32763530,32764523,NO
chr2,93767638,93768633,NO
chr2,129003018,129004014,NO
chr2,71704256,71705255,NO
chr2,157201834,157202833,NO
chr2,10274954,10275955,NO
chr2,34254749,34255751,NO
chr2,70116485,70117489,NO
chr2,59921089,59922094,NO
chr2,104695622,104696627,NO
chr2,20130587,20131593,NO
chr2,79218894,79219901,NO
chr2,166019666,166020678,NO
chr2,168784552,168785568,NO
chr2,159936598,159937617,NO
chr2,68135998,68137018,NO
chr2,157243952,157244973,NO
chr2,166884075,166885098,NO
chr2,166897466,166898489,NO
chr2,105531072,105532097,NO
chr2,169990793,169991829,NO
chr2,17854471,17855515,NO
chr2,58456841,58457887,NO
chr2,121095895,121096949,NO
chr2,134898206,134899262,NO
chr2,8419812,8420879,NO
chr2,171056358,171057427,NO
chr2,71234412,71235482,NO
chr2,20855728,20856806,NO
chr2,20659052,20660136,NO
chr2,109782978,109784063,NO
chr2,122195660,122196747,NO
chr2,5656449,5657538,NO
chr2,21314058,21315155,NO
chr2,81688510,81689612,NO
chr2,146746312,146747414,NO
chr2,132527083,132528198,NO
chr2,44380409,44381525,NO
chr2,129071355,129072476,NO
chr2,165806603,165807734,NO
chr2,171104361,171105495,NO
chr2,172402348,172403509,NO
chr2,105517190,105518355,NO
chr2,143982410,143983580,NO
chr2,29675439,29676619,NO
chr2,65258894,65260076,NO
chr2,92264205,92265406,NO
chr2,146456512,146457722,NO
chr2,77424220,77425441,NO
chr2,166377294,166378519,NO
chr2,19313788,19315018,NO
chr2,129412877,129414126,NO
chr2,115548964,115550237,NO
chr2,31018636,31019956,NO
chr2,165723702,165725066,NO
chr2,50904473,50905941,NO
chr2,79406488,79408068,NO
chr2,157979379,157980974,NO
chr2,180443435,180445072,NO
chr2,119288621,119290264,NO
chr2,51926608,51928267,NO
chr2,58477693,58479499,NO
chr3,121513631,121513714,NO
chr3,68110407,68110520,NO
chr3,32850017,32850205,NO
chr3,141266064,141266307,NO
chr3,95694960,95695228,NO
chr3,148869922,148870198,NO
chr3,146606122,146606401,NO
chr3,146780214,146780516,NO
chr3,148980055,148980368,NO
chr3,128834104,128834433,NO
chr3,33407208,33407544,NO
chr3,129044005,129044343,NO
chr3,145353837,145354177,NO
chr3,99039165,99039510,NO
chr3,35051813,35052159,NO
chr3,119647017,119647376,NO
chr3,129296659,129297020,NO
chr3,36404661,36405026,NO
chr3,135370445,135370816,NO
chr3,30744708,30745088,NO
chr3,59282076,59282461,NO
chr3,106902599,106902986,NO
chr3,35291633,35292023,NO
chr3,29034405,29034800,NO
chr3,65279427,65279824,NO
chr3,136370628,136371037,NO
chr3,114880648,114881060,NO
chr3,79125637,79126050,NO
chr3,121090398,121090814,NO
chr3,140637077,140637493,NO
chr3,19643139,19643556,NO
chr3,93182062,93182479,NO
chr3,130973460,130973878,NO
chr3,84944432,84944855,NO
chr3,152119133,152119557,NO
chr3,94598187,94598612,NO
chr3,101131216,101131641,NO
chr3,73376475,73376903,NO
chr3,137305575,137306005,NO
chr3,147054044,147054476,NO
chr3,97058725,97059164,NO
chr3,81713738,81714180,NO
chr3,116425910,116426354,NO
chr3,82764471,82764920,NO
chr3,131464437,131464887,NO
chr3,122194867,122195318,NO
chr3,94110855,94111307,NO
chr3,117013676,117014131,NO
chr3,127233049,127233504,NO
chr3,122174468,122174924,NO
chr3,9326631,9327088,NO
chr3,85923345,85923802,NO
chr3,127003584,127004041,NO
chr3,138832269,138832727,NO
chr3,82719528,82719987,NO
chr3,16788032,16788492,NO
chr3,53358922,53359382,NO
chr3,104623218,104623683,NO
chr3,132134201,132134670,NO
chr3,143834763,143835232,NO
chr3,157068202,157068671,NO
chr3,154368729,154369199,NO
chr3,18156648,18157119,NO
chr3,39877770,39878241,NO
chr3,6087269,6087741,NO
chr3,75454549,75455021,NO
chr3,126167127,126167599,NO
chr3,59132807,59133282,NO
chr3,120616974,120617449,NO
chr3,102907760,102908237,NO
chr3,19797116,19797596,NO
chr3,99999570,100000050,NO
chr3,157694803,157695284,NO
chr3,28160642,28161130,NO
chr3,105221225,105221713,NO
chr3,120078815,120079305,NO
chr3,13982557,13983050,NO
chr3,26962204,26962699,NO
chr3,79375842,79376337,NO
chr3,46674759,46675255,NO
chr3,106351238,106351736,NO
chr3,17389683,17390182,NO
chr3,152923294,152923794,NO
chr3,18596930,18597433,NO
chr3,75455481,75455984,NO
chr3,126668458,126668961,NO
chr3,115725430,115725934,NO
chr3,22889107,22889612,NO
chr3,6767877,6768383,NO
chr3,92720891,92721397,NO
chr3,116706605,116707111,NO
chr3,101994579,101995088,NO
chr3,131290426,131290935,NO
chr3,102006892,102007402,NO
chr3,29440415,29440927,NO
chr3,3666581,3667094,NO
chr3,9098418,9098931,NO
chr3,116245137,116245650,NO
chr3,10192869,10193383,NO
chr3,146042752,146043266,NO
chr3,97344139,97344658,NO
chr3,147128417,147128936,NO
chr3,57536429,57536949,NO
chr3,122179150,122179670,NO
chr3,52906128,52906649,NO
chr3,142156575,142157097,NO
chr3,23303803,23304327,NO
chr3,107153628,107154153,NO
chr3,3667687,3668213,NO
chr3,30905681,30906207,NO
chr3,102159766,102160292,NO
chr3,34685990,34686517,NO
chr3,35792042,35792569,NO
chr3,27835719,27836247,NO
chr3,57447030,57447558,NO
chr3,11616356,11616885,NO
chr3,12328386,12328915,NO
chr3,30364941,30365470,NO
chr3,86998495,86999025,NO
chr3,14478558,14479089,NO
chr3,37874247,37874781,NO
chr3,66491052,66491587,NO
chr3,101907606,101908141,NO
chr3,127354907,127355443,NO
chr3,97340867,97341404,NO
chr3,102521728,102522265,NO
chr3,122092860,122093397,NO
chr3,127738873,127739410,NO
chr3,134978780,134979317,NO
chr3,19606741,19607279,NO
chr3,103654365,103654903,NO
chr3,145702440,145702980,NO
chr3,135099287,135099829,NO
chr3,126407742,126408285,NO
chr3,135129301,135129849,NO
chr3,146089309,146089857,NO
chr3,12215961,12216510,NO
chr3,18239123,18239674,NO
chr3,78948037,78948588,NO
chr3,151894576,151895127,NO
chr3,127191848,127192400,NO
chr3,85297506,85298060,NO
chr3,14621235,14621790,NO
chr3,118830815,118831372,NO
chr3,45049286,45049844,NO
chr3,108075058,108075616,NO
chr3,13406890,13407450,NO
chr3,23250264,23250824,NO
chr3,81096780,81097340,NO
chr3,116102614,116103174,NO
chr3,14863038,14863599,NO
chr3,39118909,39119470,NO
chr3,115547424,115547985,NO
chr3,16841151,16841714,NO
chr3,51402847,51403410,NO
chr3,78898406,78898969,NO
chr3,142011729,142012292,NO
chr3,89626047,89626611,NO
chr3,63626969,63627534,NO
chr3,142423276,142423843,NO
chr3,56106423,56106993,NO
chr3,138489275,138489845,NO
chr3,139261117,139261688,NO
chr3,7510046,7510618,NO
chr3,130681370,130681942,NO
chr3,106864281,106864854,NO
chr3,14648634,14649210,NO
chr3,54785645,54786223,NO
chr3,86940621,86941199,NO
chr3,107798760,107799338,NO
chr3,130804950,130805528,NO
chr3,68292001,68292581,NO
chr3,50939467,50940049,NO
chr3,67817195,67817777,NO
chr3,27920339,27920923,NO
chr3,68049977,68050561,NO
chr3,30573265,30573850,NO
chr3,126146132,126146717,NO
chr3,7579400,7579988,NO
chr3,8005508,8006097,NO
chr3,54587734,54588323,NO
chr3,155968176,155968766,NO
chr3,44408038,44408630,NO
chr3,67318163,67318756,NO
chr3,93215719,93216312,NO
chr3,118923773,118924366,NO
chr3,119309000,119309594,NO
chr3,40340159,40340756,NO
chr3,28533568,28534166,NO
chr3,34133382,34133980,NO
chr3,126669465,126670064,NO
chr3,126921758,126922357,NO
chr3,94888854,94889454,NO
chr3,65280954,65281555,NO
chr3,108540463,108541064,NO
chr3,125265237,125265838,NO
chr3,130787523,130788124,NO
chr3,22020603,22021206,NO
chr3,7166379,7166985,NO
chr3,53397546,53398152,NO
chr3,153699333,153699939,NO
chr3,30547140,30547747,NO
chr3,68240374,68240981,NO
chr3,82712424,82713031,NO
chr3,68110562,68111170,NO
chr3,82834295,82834903,NO
chr3,137400129,137400737,NO
chr3,94965812,94966422,NO
chr3,95173863,95174473,NO
chr3,138331162,138331772,NO
chr3,35099447,35100058,NO
chr3,27389964,27390577,NO
chr3,153600077,153600691,NO
chr3,116664178,116664794,NO
chr3,146844443,146845061,NO
chr3,27089635,27090254,NO
chr3,122773974,122774594,NO
chr3,50890468,50891089,NO
chr3,11563656,11564278,NO
chr3,11212337,11212961,NO
chr3,80767576,80768200,NO
chr3,129276426,129277050,NO
chr3,37029192,37029819,NO
chr3,21936800,21937430,NO
chr3,60659497,60660127,NO
chr3,30594560,30595191,NO
chr3,89451319,89451950,NO
